index,label,LogReg_score,LogReg_pred,RoBERTa_score,RoBERTa_pred,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,query,answer,conv_id,turn_id,retrieval_titles,query_length
1638,0,0.4953205296393356,0.0,0.0464908108115196,1.0,11.153835590190994,6.770708079177696,1.0895233717748902,12.76641788163929,81.80563979793956,0.0332431841617986,8.956611012854772,6.031501725371198,2.153808135986322,0.7089606080600904,Which came first huck finn or tom sawyer?,"['Tom Sawyer', 'The Adventures of Tom Sawyer']",-6880146697940056679,1,[],8
1651,1,0.5627276699477581,1.0,-0.0525495037436485,0.0,10.268093847897498,5.845228377708295,1.3070774995175585,15.4744680827415,73.97351660632768,0.0251645050633913,8.476334378669442,3.6510204372761006,2.148656768798832,0.7222010441575809,When is season 3 of 800 words coming out?,"['12 September 2017', '14 August 2018', '12 September 2017 - 2 October 2018']",-6860482170220588451,1,[],9
1686,1,0.5383391586814604,1.0,-0.0189100690186023,0.0,11.14970807914087,6.703783088428115,1.2121752887630572,16.86076244386139,62.34807679290847,0.0167308963502005,9.58899767009946,1.6963290917108476,2.003365020751956,0.4604792465072187,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,"['Aram Shah', 'Iltutmish', 'Shams ud-Din Iltutmish']",2883496865481416696,1,[],15
1723,0,0.4942363234697453,0.0,0.0804963335394859,1.0,8.549620486548145,4.590850925706056,1.0719130157939205,13.171882989747456,81.92282596913512,0.0154806254333332,6.596531973360395,1.3086990602218085,1.6007183837890613,0.3302396932812348,Which monarch separated england from the catholic church?,['Henry VIII'],-148173770753942299,1,[],8
1730,1,0.5217080985446994,1.0,-0.0538234636187553,0.0,8.055423076356268,3.632756996779854,1.243256507424476,6.845152290188315,77.62866387921417,0.0154976000733367,6.109512927300955,1.445306588617823,1.8875337219238293,0.3624796657140448,Where did most of the fighting take place in ww1?,"['Western Front', 'European theatre', 'Europe', 'Belgium, north-eastern France, Alsace-Lorraine, Luxembourg, western Germany', 'Belgium, France, Alsace-Lorraine, Luxembourg, western Germany', 'The Western Front']",-1824443161858480246,1,[],10
1739,1,0.5154767961006972,1.0,-0.1143853217363357,0.0,7.405634909917512,3.8673194387820127,1.2274362786785584,5.784591535946334,71.90354267996427,0.0215109361961656,6.118084579970233,2.636627722427313,1.9874116516113207,0.5740892485523607,Who directed taylor swift out of the woods?,"['Joseph Kahn', 'Joseph Khan', 'Joseph Jun-hee Kahn', 'Ahn Jun-hee', '안준희']",-2034812474114210958,1,[],8
1749,1,0.5081582933942986,1.0,-0.2440800219774246,0.0,9.048377673008243,4.674122997490192,1.362119883138511,7.7444031353561025,80.48302728302667,0.0191355254727616,7.438939760574145,2.1561586048037915,2.0027137756347604,0.464344549316969,Who wrote ill never love again a star is born?,"['Lady Gaga, Natalie Hemby, Hillary Lindsey, Aaron Raitiere']",-2308736470761693477,1,[],10
1750,1,0.5026657370535573,1.0,-0.1305186450481414,0.0,9.489260810428895,5.142698463514182,1.4201144815566944,11.98556512066024,80.67740309078299,0.0268292638987309,7.409819268749059,3.98511600880145,3.0774266052246046,0.6312777525623289,Who ensures that the states abide by constitutional and federal law?,"['Supreme Court', 'The United States Supreme Court', 'the supreme law', 'The supreme court']",-2399174619307443697,1,[],11
1755,1,0.5243103694873429,1.0,-0.1839696764945984,0.0,10.507720696532909,6.086015158209374,1.4405258270910293,13.395026541061664,80.87678176663933,0.0294352751231351,8.71596122730485,4.615006459413905,3.1079591369628905,0.7595234080834758,When did ernie first appear on my three sons?,"['118', 'October 31, 1963', 'Season 4', 'November 7, 1963', '1963']",-2495361140136830604,1,[],9
1775,0,0.4910127896574425,0.0,0.1710809767246246,1.0,10.052050681751956,6.099246222330932,1.0323870151462269,15.25132453142729,81.80563979793956,0.0157108744508593,8.098962168564208,1.340704467241996,1.675739593505857,0.3491163477907141,How many steps in world health organization pain ladder?,['3'],-4132076717883518820,1,[],9
1781,1,0.5506633257479171,1.0,-0.012905977666378,0.0,9.729765652731556,5.391890277496607,1.2885882201010372,10.95267950569246,79.78078694267451,0.021821239485403,7.938006183503498,2.638041534388299,1.9627468872070355,0.5742431469321487,Next in line to be king of britain?,"['Charles Philip Arthur George', 'Charles, Duke of Cornwall', 'Charles, Prince of Wales', 'Charles, Duke of Rothesay']",-4458163619164705695,1,[],8
1838,1,0.5553000886050043,1.0,-0.0492367707192897,0.0,10.041734239562029,5.611674018439736,1.2144833067751055,11.863550170097277,74.95533352766556,0.0146921617909775,8.655439878442136,1.1778482013687956,1.4889450073242123,0.383706952205846,When was the clear and present danger test replaced?,"['1969', 'Brandenburg v. Ohio, 395 U.S. 444 (1969)', 'Clarence Brandenburg v. State of Ohio', 'Brandenburg v. Ohio']",-8147750339364479997,1,[],9
1857,1,0.5249519944623291,1.0,-0.0286944508552551,0.0,9.40769959711331,4.950716043368102,1.2567744318087182,9.50065847087224,82.03722893874941,0.0209122550025208,7.328258055433475,2.495981619646866,2.076698608398443,0.5585675451150542,Who played the mother in the wonder years?,['Alley Mills'],-8872690371148347951,1,[],8
1863,1,0.5223623807608028,1.0,-0.0061295269988477,0.0,8.969366163687328,4.5167875384165,1.1132251591052842,10.093419318596,79.72503787288132,0.021714293164644,7.023456014632014,2.557646523901372,2.029559173583985,0.4616678571496117,Who dies in season 2 of orange is the new black?,"['Vee Parker, and  Rosa Cisneros', 'Vee Parker', 'Vee', 'Yvonne Parker']",120017845241990502,1,[],11
1887,1,0.5259294751611159,1.0,-0.1559523642063141,0.0,7.517680512580768,3.846367458625496,1.4995768179033873,7.177111416881977,78.91803308076456,0.0166472592688698,6.024547621557389,1.5858057862932038,1.6138533020019548,0.4452254746604808,The most common type of rock in earth's crust is?,"['Mafic rocks', 'basalt, diabase, and gabbro', 'granite', 'felsic rocks', 'felsic', 'igneous']",228510935925327011,1,[],10
